#Wave		#Intensity
2372.977051	6745.772461
2375.433838	6654.187012
2377.888184	6826.676758
2380.340088	6847.559082
2382.789551	6777.627441
2385.236816	7008.897461
2387.681885	7068.803223
2390.124268	7104.235840
2392.564453	7074.145996
2395.002441	7111.656250
2397.437988	7169.744141
2399.871338	7304.976074
2402.302246	7348.914062
2404.730957	7405.264648
2407.157471	7450.364258
2409.581543	7362.486816
2412.003418	7551.070801
2414.422852	7605.664062
2416.840332	7673.780273
2419.255371	7787.547852
2421.668213	7748.156738
2424.078613	7838.304688
2426.487061	8011.640625
2428.893311	8034.617188
2431.297119	7993.134766
2433.698975	8007.762207
2436.098389	8009.891113
2438.495850	8167.380859
2440.890869	8244.764648
2443.283936	8258.538086
2445.674805	8334.007812
2448.063477	8243.178711
2450.449951	8410.911133
2452.834229	8291.630859
2455.216309	8474.356445
2457.596436	8723.562500
2459.974365	8590.504883
2462.350098	8736.040039
2464.723877	8663.795898
2467.095459	8870.751953
2469.464844	8821.664062
2471.832031	8733.393555
2474.197510	8946.178711
2476.560547	8977.359375
2478.921631	9134.573242
2481.280762	9024.979492
2483.637695	9088.063477
2485.992432	9047.197266
2488.345215	9093.365234
2490.696045	9229.989258
2493.044678	9269.966797
2495.391357	9287.619141
2497.736084	9244.502930
2500.078613	9444.609375
2502.419189	9271.200195
2504.757812	9617.019531
2507.094482	9377.079102
2509.428955	9613.242188
2511.761475	9491.810547
2514.092041	9578.253906
2516.420654	9540.283203
2518.747070	9765.490234
2521.071777	9665.194336
2523.394287	9644.358398
2525.714844	9898.174805
2528.033447	9681.224609
2530.350342	9936.541016
2532.665039	10060.502930
2534.977783	9949.007812
2537.288574	9911.951172
2539.597656	9994.999023
2541.904541	9973.047852
2544.209473	9934.771484
2546.512695	9850.819336
2548.813965	9983.987305
2551.113037	9989.054688
2553.410400	9940.788086
2555.705811	10029.650391
2557.999512	9985.658203
2560.291016	10111.756836
2562.580811	10083.005859
2564.868652	10186.408203
2567.154541	10216.688477
2569.438721	9956.949219
2571.720947	10233.524414
2574.001221	10223.296875
2576.279785	10337.020508
2578.556396	10308.154297
2580.831055	10183.607422
2583.104004	10396.515625
2585.375000	10496.368164
2587.644043	10306.612305
2589.911377	10405.414062
2592.177002	10421.595703
2594.440674	10477.544922
2596.702393	10647.413086
2598.962402	10443.642578
2601.220459	10661.327148
2603.476807	10760.791016
2605.731445	10735.094727
2607.984131	10475.175781
2610.235107	10531.362305
2612.484131	10775.475586
2614.731445	10786.348633
2616.976807	10739.328125
2619.220703	10668.816406
2621.462402	10757.638672
2623.702637	10691.458984
2625.940918	10697.756836
2628.177490	10805.767578
2630.412109	10932.952148
2632.645264	10695.340820
2634.876465	10879.750977
2637.105713	10762.793945
2639.333496	10779.181641
2641.559326	10542.875000
2643.783691	10829.974609
2646.005859	10692.295898
2648.226562	10741.267578
2650.445557	10563.835938
2652.662598	10752.573242
2654.877930	10713.643555
2657.091797	10716.423828
2659.303711	10597.127930
2661.513916	10814.706055
2663.722168	10676.027344
2665.928955	10617.552734
2668.134033	10835.617188
2670.337158	10656.873047
2672.538818	10809.419922
2674.738525	10626.938477
2676.936768	10889.995117
2679.133057	10780.110352
2681.327881	10749.780273
2683.520752	10689.749023
2685.712158	10772.221680
2687.901611	10639.014648
2690.089600	10675.844727
2692.275879	10926.561523
2694.460205	10740.483398
2696.643066	10676.652344
2698.824219	10904.992188
2701.003662	10898.519531
2703.181396	10940.240234
2705.357422	11063.582031
2707.531738	10801.935547
2709.704590	10904.625977
2711.875488	10815.157227
2714.044922	10858.067383
2716.212646	10942.550781
2718.378662	11044.466797
2720.542969	11130.355469
