#Wave		#Intensity
2372.977051	24350.519531
2375.433838	23825.429688
2377.888184	24281.455078
2380.340088	24393.664062
2382.789551	24599.898438
2385.236816	24776.826172
2387.681885	24989.798828
2390.124268	25169.322266
2392.564453	25616.501953
2395.002441	25566.070312
2397.437988	25620.160156
2399.871338	26232.160156
2402.302246	26471.929688
2404.730957	26893.236328
2407.157471	27011.304688
2409.581543	27148.076172
2412.003418	27627.732422
2414.422852	27539.921875
2416.840332	27869.681641
2419.255371	28157.529297
2421.668213	28317.347656
2424.078613	28687.904297
2426.487061	29407.847656
2428.893311	29287.441406
2431.297119	29481.833984
2433.698975	29447.498047
2436.098389	29276.527344
2438.495850	29704.781250
2440.890869	30053.363281
2443.283936	29950.128906
2445.674805	30586.958984
2448.063477	30861.683594
2450.449951	30571.132812
2452.834229	30451.927734
2455.216309	31382.929688
2457.596436	31181.091797
2459.974365	31131.250000
2462.350098	31446.378906
2464.723877	31384.931641
2467.095459	32080.179688
2469.464844	32257.474609
2471.832031	32109.740234
2474.197510	32471.121094
2476.560547	32856.332031
2478.921631	33017.664062
2481.280762	33134.687500
2483.637695	33462.914062
2485.992432	33613.277344
2488.345215	33775.507812
2490.696045	34342.066406
2493.044678	34002.648438
2495.391357	35010.210938
2497.736084	34788.972656
2500.078613	35251.335938
2502.419189	35182.496094
2504.757812	36336.429688
2507.094482	36052.109375
2509.428955	36572.511719
2511.761475	36726.101562
2514.092041	37136.250000
2516.420654	37324.773438
2518.747070	38199.097656
2521.071777	38223.062500
2523.394287	37946.675781
2525.714844	38822.433594
2528.033447	39000.921875
2530.350342	39113.796875
2532.665039	39421.187500
2534.977783	39213.402344
2537.288574	39325.414062
2539.597656	39415.875000
2541.904541	39918.199219
2544.209473	39469.023438
2546.512695	39205.718750
2548.813965	39217.839844
2551.113037	40021.457031
2553.410400	39707.656250
2555.705811	39923.648438
2557.999512	39885.949219
2560.291016	40057.570312
2562.580811	40002.292969
2564.868652	40248.441406
2567.154541	40546.320312
2569.438721	40406.804688
2571.720947	41102.792969
2574.001221	40916.210938
2576.279785	41399.652344
2578.556396	41682.851562
2580.831055	41816.972656
2583.104004	42235.019531
2585.375000	42960.804688
2587.644043	42772.164062
2589.911377	43260.148438
2592.177002	43691.472656
2594.440674	44228.335938
2596.702393	44404.562500
2598.962402	44385.203125
2601.220459	45186.093750
2603.476807	45102.917969
2605.731445	45871.156250
2607.984131	45286.632812
2610.235107	45720.683594
2612.484131	46168.703125
2614.731445	46645.175781
2616.976807	46379.738281
2619.220703	46142.773438
2621.462402	46025.789062
2623.702637	45894.039062
2625.940918	46308.175781
2628.177490	46066.753906
2630.412109	45862.914062
2632.645264	45357.511719
2634.876465	45960.507812
2637.105713	45420.605469
2639.333496	45473.445312
2641.559326	44205.500000
2643.783691	45046.398438
2646.005859	44156.199219
2648.226562	44391.457031
2650.445557	43518.363281
2652.662598	44284.457031
2654.877930	44196.320312
2657.091797	44458.082031
2659.303711	44077.089844
2661.513916	44201.054688
2663.722168	44386.281250
2665.928955	44453.921875
2668.134033	45425.238281
2670.337158	44119.589844
2672.538818	45479.277344
2674.738525	44343.121094
2676.936768	45691.347656
2679.133057	45478.839844
2681.327881	45469.847656
2683.520752	44929.546875
2685.712158	46200.074219
2687.901611	45257.488281
2690.089600	45478.894531
2692.275879	46520.507812
2694.460205	45937.453125
2696.643066	46207.843750
2698.824219	46937.085938
2701.003662	46695.812500
2703.181396	46588.429688
2705.357422	47592.933594
2707.531738	46826.015625
2709.704590	47360.386719
2711.875488	47062.976562
2714.044922	47590.187500
2716.212646	47411.187500
2718.378662	48196.761719
2720.542969	48103.328125
2722.705566	48422.378906
2724.866699	48478.109375
2727.026123	48780.476562
2729.183838	48764.632812
2731.339844	49161.507812
2733.494141	49662.222656
2735.646973	48987.253906
2737.798096	49145.660156
2739.947510	49786.937500
2742.095215	49343.164062
