#Wave		#Intensity
201.912354	4533.771484
205.430939	4191.304688
208.946091	4180.474121
212.457809	4009.429443
215.966125	3967.016846
219.471024	4091.417236
222.972519	4126.797852
226.470642	4217.977051
229.965393	4366.546387
233.456787	4377.190918
236.944839	4418.660645
240.429550	4402.084473
243.910934	4435.729004
247.389023	4452.172363
250.863800	4489.497070
254.335281	4526.878418
257.803497	4590.265625
261.268433	4645.100098
264.730133	4742.631836
268.188568	4736.239258
271.643768	4951.948730
275.095734	4935.570801
278.544525	5156.913086
281.990082	5207.416992
285.432465	5280.512695
288.871643	5299.208984
292.307678	5466.351562
295.740540	5651.992188
299.170227	5979.369629
302.596802	6208.834961
306.020233	6140.026367
309.440552	5925.619629
312.857758	5723.973633
316.271881	5413.570312
319.682892	5396.488770
323.090820	5284.729004
326.495697	5109.607422
329.897491	5134.049805
333.296234	5109.239258
336.691925	5099.830566
340.084595	5141.973145
343.474243	5066.170410
346.860870	5117.926758
350.244476	5276.156738
353.625092	5310.416504
357.002716	5530.503906
360.377380	5602.061523
363.749054	5468.343750
367.117767	5338.086914
370.483551	5165.249512
373.846344	4959.384766
377.206238	5056.729492
380.563171	4970.284668
383.917206	4890.385254
387.268341	4807.350586
390.616547	4969.812988
393.961853	4852.302734
397.304291	4874.445801
400.643860	4876.402832
403.980530	4848.381348
407.314331	4808.302246
410.645294	4959.529297
413.973419	4881.895020
417.298706	4848.474121
420.621124	4931.616211
423.940735	4916.232422
427.257538	4985.983887
430.571533	5022.649902
433.882721	5121.277832
437.191101	5057.596191
440.496704	5036.147949
443.799530	4973.021484
447.099579	4870.384277
450.396851	4772.872070
453.691376	4669.874023
456.983154	4783.901855
460.272186	4764.332031
463.558472	4756.130859
466.842010	4814.906738
470.122833	4962.162598
473.400940	4990.681641
476.676361	5255.087402
479.949036	5562.698730
483.219025	5798.176758
486.486328	6283.473633
489.750946	6557.434570
493.012878	6858.657715
496.272156	7185.674805
499.528748	7484.810547
502.782684	8219.279297
506.033966	9280.959961
509.282593	11221.647461
512.528564	18917.962891
515.771912	48936.246094
519.012634	112808.968750
522.250732	153535.390625
525.486206	109297.593750
528.719116	44694.101562
531.949341	16555.955078
535.177002	10508.399414
538.402039	8210.700195
541.624512	7081.525879
544.844421	6684.246094
548.061707	6187.632324
551.276428	5752.425781
554.488647	5525.094727
557.698242	5277.918457
560.905273	5100.496582
564.109741	4980.515137
567.311707	4811.926270
570.511108	4782.150391
573.707947	4601.390137
576.902283	4669.996582
580.094055	4499.811523
583.283325	4536.293457
586.470093	4375.917480
589.654358	4567.012695
592.836121	4517.182617
596.015320	4695.309082
599.192078	4904.400879
602.366333	5199.661621
605.538086	5219.505859
608.707336	5103.695801
611.874146	4935.593750
615.038452	4936.294434
618.200317	5044.520996
621.359680	5036.589355
624.516602	5156.928223
627.671082	5028.593262
630.823059	5080.095703
633.972656	4773.685059
637.119751	4920.381348
640.264404	4788.255371
643.406677	4723.545410
646.546448	4639.619141
649.683838	4671.099609
652.818787	4521.598633
